time,generation biomass,generation hydro pumped storage consumption,generation hydro run-of-river and poundage,generation hydro water reservoir,generation nuclear,generation solar,generation waste,generation wind onshore,total load actual
2015-01-22 21:00:00+01:00,551.0,0.0,1280.0,4354.0,7098.0,70.0,233.0,8873.0,38886.0
2015-01-22 22:00:00+01:00,545.0,0.0,1237.0,3093.0,7095.0,70.0,232.0,8652.0,36062.0
2015-01-22 23:00:00+01:00,543.0,108.0,1133.0,1597.0,7095.0,70.0,221.0,8783.0,32725.0
2015-01-23 00:00:00+01:00,540.0,616.0,1050.0,986.0,7095.0,70.0,221.0,8674.0,29746.0
2015-01-23 01:00:00+01:00,544.0,1468.0,1030.0,827.0,7095.0,70.0,225.0,8734.0,27253.0
2015-01-23 02:00:00+01:00,546.0,2208.0,1006.0,692.0,7096.0,70.0,220.0,8812.0,25770.0
2015-01-23 03:00:00+01:00,547.0,2688.0,1004.0,674.0,7096.0,70.0,213.0,8866.0,25198.0
2015-01-23 04:00:00+01:00,541.0,2732.0,1003.0,675.0,7096.0,70.0,225.0,8755.0,25081.0
2015-01-23 05:00:00+01:00,540.0,2357.0,990.0,690.0,7097.0,69.0,232.0,8632.0,25679.0
2015-01-23 06:00:00+01:00,542.0,1073.0,1001.0,1022.0,7097.0,69.0,231.0,8620.0,28213.0
2015-01-23 07:00:00+01:00,544.0,355.0,1056.0,1606.0,7099.0,69.0,233.0,8694.0,33070.0
2015-01-23 08:00:00+01:00,553.0,8.0,1185.0,2595.0,7101.0,111.0,233.0,8683.0,36531.0
2015-01-23 09:00:00+01:00,561.0,0.0,1182.0,3608.0,7103.0,967.0,238.0,8476.0,37807.0
2015-01-23 10:00:00+01:00,557.0,0.0,1175.0,3704.0,7104.0,2243.0,232.0,8168.0,38312.0
2015-01-23 11:00:00+01:00,554.0,247.0,1175.0,3018.0,7104.0,3335.0,231.0,8383.0,37823.0
2015-01-23 12:00:00+01:00,555.0,550.0,1160.0,2369.0,7102.0,3967.0,215.0,8640.0,37202.0
2015-01-23 13:00:00+01:00,558.0,520.0,1168.0,2183.0,7103.0,4026.0,217.0,8956.0,36773.0
2015-01-23 14:00:00+01:00,548.0,574.0,1125.0,1547.0,7104.0,3928.0,218.0,9210.0,35443.0
2015-01-23 15:00:00+01:00,542.0,547.0,1124.0,1271.0,7104.0,3642.0,222.0,9345.0,34752.0
2015-01-23 16:00:00+01:00,545.0,372.0,1119.0,1240.0,7100.0,3104.0,225.0,9600.0,34582.0
2015-01-23 17:00:00+01:00,553.0,105.0,1154.0,2061.0,7097.0,1809.0,223.0,9000.0,34756.0
2015-01-23 18:00:00+01:00,551.0,10.0,1213.0,3276.0,7099.0,580.0,225.0,8695.0,36572.0
2015-01-23 19:00:00+01:00,548.0,0.0,1209.0,4122.0,7099.0,208.0,224.0,8785.0,38329.0
2015-01-23 20:00:00+01:00,550.0,0.0,1246.0,3919.0,7098.0,148.0,225.0,8914.0,38333.0
2015-01-23 21:00:00+01:00,559.0,0.0,1294.0,3688.0,7099.0,138.0,229.0,9014.0,37708.0
2015-01-23 22:00:00+01:00,547.0,28.0,1190.0,2830.0,7099.0,137.0,228.0,8639.0,35332.0
2015-01-23 23:00:00+01:00,539.0,194.0,1180.0,1709.0,7100.0,137.0,227.0,8303.0,32693.0
2015-01-24 00:00:00+01:00,528.0,228.0,1102.0,1647.0,7099.0,137.0,220.0,8081.0,30040.0
2015-01-24 01:00:00+01:00,506.0,746.0,951.0,972.0,7098.0,137.0,218.0,7905.0,27485.0
2015-01-24 02:00:00+01:00,525.0,1140.0,943.0,858.0,7100.0,128.0,218.0,8132.0,25763.0
2015-01-24 03:00:00+01:00,528.0,2209.0,937.0,884.0,7099.0,118.0,218.0,8091.0,24786.0
2015-01-24 04:00:00+01:00,534.0,2998.0,931.0,650.0,7099.0,100.0,222.0,7969.0,24358.0
2015-01-24 05:00:00+01:00,534.0,3138.0,925.0,666.0,7099.0,100.0,217.0,8045.0,24273.0
2015-01-24 06:00:00+01:00,532.0,2427.0,922.0,669.0,7097.0,100.0,222.0,8151.0,24822.0
2015-01-24 07:00:00+01:00,529.0,1754.0,967.0,933.0,7096.0,101.0,219.0,8548.0,26229.0
2015-01-24 08:00:00+01:00,535.0,1007.0,1014.0,1045.0,7094.0,148.0,219.0,8836.0,28031.0
2015-01-24 09:00:00+01:00,534.0,324.0,1068.0,1702.0,7091.0,1002.0,223.0,8736.0,30993.0
2015-01-24 10:00:00+01:00,521.0,54.0,1194.0,2825.0,7091.0,2228.0,225.0,7746.0,33327.0
2015-01-24 11:00:00+01:00,512.0,54.0,1187.0,2481.0,7089.0,3533.0,229.0,7382.0,33373.0
2015-01-24 12:00:00+01:00,516.0,28.0,1191.0,1868.0,7091.0,4190.0,228.0,7379.0,32671.0
2015-01-24 13:00:00+01:00,510.0,5.0,1064.0,1693.0,7094.0,4277.0,225.0,7542.0,32544.0
2015-01-24 14:00:00+01:00,503.0,170.0,1056.0,1506.0,7095.0,4176.0,221.0,7529.0,31782.0
2015-01-24 15:00:00+01:00,503.0,563.0,1039.0,1297.0,7096.0,4113.0,211.0,7838.0,30494.0
2015-01-24 16:00:00+01:00,498.0,646.0,1053.0,1128.0,7097.0,3604.0,213.0,8098.0,29801.0
2015-01-24 17:00:00+01:00,491.0,479.0,1079.0,1579.0,7096.0,2259.0,212.0,8027.0,29777.0
2015-01-24 18:00:00+01:00,497.0,1.0,1201.0,3130.0,7097.0,792.0,208.0,8741.0,32048.0
2015-01-24 19:00:00+01:00,503.0,0.0,1219.0,5076.0,7097.0,268.0,214.0,9726.0,34127.0
2015-01-24 20:00:00+01:00,506.0,0.0,1217.0,5018.0,7099.0,175.0,217.0,10401.0,34630.0
2015-01-24 21:00:00+01:00,502.0,1.0,1200.0,4554.0,7098.0,110.0,218.0,10596.0,34494.0
2015-01-24 22:00:00+01:00,483.0,49.0,1147.0,3238.0,7099.0,110.0,216.0,10600.0,33050.0
2015-01-24 23:00:00+01:00,475.0,193.0,1114.0,2739.0,7097.0,109.0,218.0,10647.0,30715.0
2015-01-25 00:00:00+01:00,468.0,419.0,1078.0,1417.0,7096.0,109.0,218.0,10520.0,27877.0
2015-01-25 01:00:00+01:00,437.0,1632.0,974.0,951.0,7097.0,109.0,219.0,10726.0,25569.0
2015-01-25 02:00:00+01:00,419.0,2556.0,917.0,789.0,7097.0,109.0,223.0,10791.0,23794.0
2015-01-25 03:00:00+01:00,411.0,3082.0,909.0,542.0,7098.0,109.0,224.0,10922.0,22965.0
2015-01-25 04:00:00+01:00,407.0,3096.0,886.0,537.0,7098.0,109.0,225.0,11097.0,22428.0
2015-01-25 05:00:00+01:00,407.0,3258.0,891.0,607.0,7098.0,109.0,224.0,11248.0,22526.0
2015-01-25 06:00:00+01:00,410.0,3291.0,906.0,630.0,7097.0,110.0,223.0,11122.0,22939.0
2015-01-25 07:00:00+01:00,414.0,3171.0,917.0,598.0,7098.0,117.0,223.0,11324.0,23750.0
2015-01-25 08:00:00+01:00,418.0,3062.0,926.0,719.0,7098.0,167.0,224.0,11385.0,24337.0
2015-01-25 09:00:00+01:00,457.0,2475.0,961.0,1160.0,7096.0,1072.0,226.0,11060.0,26224.0
2015-01-25 10:00:00+01:00,464.0,746.0,984.0,1094.0,7097.0,2418.0,224.0,10454.0,28381.0
2015-01-25 11:00:00+01:00,468.0,425.0,987.0,1063.0,7096.0,3832.0,226.0,10117.0,29101.0
2015-01-25 12:00:00+01:00,469.0,252.0,1000.0,1083.0,7096.0,4392.0,229.0,9710.0,28831.0
2015-01-25 13:00:00+01:00,460.0,234.0,1027.0,965.0,7099.0,4437.0,228.0,9536.0,29011.0
2015-01-25 14:00:00+01:00,452.0,539.0,1007.0,885.0,7099.0,4394.0,227.0,9328.0,28869.0
2015-01-25 15:00:00+01:00,447.0,928.0,1048.0,975.0,7097.0,4223.0,223.0,9103.0,27849.0
2015-01-25 16:00:00+01:00,453.0,1109.0,1053.0,960.0,7094.0,3731.0,222.0,8897.0,27188.0
2015-01-25 17:00:00+01:00,468.0,982.0,1105.0,1274.0,7092.0,2334.0,222.0,8853.0,26878.0
2015-01-25 18:00:00+01:00,457.0,284.0,1120.0,2020.0,7095.0,828.0,221.0,9250.0,29363.0
2015-01-25 19:00:00+01:00,459.0,0.0,1242.0,3477.0,7097.0,342.0,228.0,9644.0,32239.0
2015-01-25 20:00:00+01:00,451.0,0.0,1239.0,4398.0,7099.0,244.0,236.0,9741.0,33571.0
2015-01-25 21:00:00+01:00,463.0,0.0,1252.0,4767.0,7097.0,169.0,235.0,9678.0,33845.0
2015-01-25 22:00:00+01:00,460.0,1.0,1203.0,4887.0,7098.0,137.0,234.0,9251.0,32749.0
2015-01-25 23:00:00+01:00,453.0,183.0,1140.0,2873.0,7097.0,136.0,233.0,8833.0,30011.0
2015-01-26 00:00:00+01:00,451.0,991.0,956.0,1365.0,7098.0,136.0,226.0,8373.0,26853.0
2015-01-26 01:00:00+01:00,454.0,1931.0,882.0,754.0,7100.0,136.0,224.0,8140.0,24631.0
2015-01-26 02:00:00+01:00,454.0,2693.0,888.0,619.0,7099.0,136.0,220.0,7857.0,23303.0
2015-01-26 03:00:00+01:00,449.0,2877.0,874.0,573.0,7098.0,136.0,220.0,7616.0,22989.0
2015-01-26 04:00:00+01:00,445.0,2963.0,860.0,483.0,7098.0,135.0,222.0,7660.0,22879.0
2015-01-26 05:00:00+01:00,440.0,2695.0,872.0,540.0,7097.0,136.0,222.0,7672.0,23750.0
2015-01-26 06:00:00+01:00,450.0,1028.0,878.0,852.0,7096.0,137.0,227.0,7512.0,26802.0
2015-01-26 07:00:00+01:00,453.0,84.0,1017.0,2039.0,7097.0,127.0,234.0,7934.0,31982.0
2015-01-26 08:00:00+01:00,463.0,0.0,1099.0,3472.0,7099.0,165.0,237.0,8207.0,35629.0
2015-01-26 09:00:00+01:00,467.0,0.0,1161.0,4399.0,7100.0,1090.0,237.0,7525.0,36969.0
2015-01-26 10:00:00+01:00,466.0,0.0,1220.0,4443.0,7104.0,2572.0,241.0,6397.0,37516.0
2015-01-26 11:00:00+01:00,470.0,0.0,1138.0,4417.0,7105.0,3983.0,239.0,5738.0,37201.0
2015-01-26 12:00:00+01:00,464.0,0.0,1195.0,3908.0,7105.0,4392.0,239.0,5155.0,36577.0
2015-01-26 13:00:00+01:00,467.0,2.0,1206.0,3969.0,7103.0,4280.0,239.0,4936.0,36237.0
2015-01-26 14:00:00+01:00,465.0,0.0,1217.0,2667.0,7102.0,4132.0,238.0,5196.0,35058.0
2015-01-26 15:00:00+01:00,467.0,0.0,1226.0,2522.0,7101.0,3841.0,239.0,5524.0,34575.0
2015-01-26 16:00:00+01:00,466.0,0.0,1215.0,2801.0,7101.0,3250.0,233.0,5437.0,34395.0
2015-01-26 17:00:00+01:00,469.0,0.0,1231.0,3921.0,7102.0,2066.0,216.0,5579.0,34829.0
2015-01-26 18:00:00+01:00,468.0,0.0,1253.0,4980.0,7102.0,752.0,214.0,6005.0,36507.0
2015-01-26 19:00:00+01:00,466.0,0.0,1290.0,6056.0,7103.0,295.0,221.0,6669.0,38622.0
2015-01-26 20:00:00+01:00,467.0,0.0,1297.0,6523.0,7105.0,218.0,222.0,6839.0,38869.0
2015-01-26 21:00:00+01:00,471.0,0.0,1256.0,5713.0,7106.0,154.0,222.0,6778.0,37993.0
2015-01-26 22:00:00+01:00,464.0,0.0,1221.0,5105.0,7105.0,142.0,218.0,6600.0,35187.0
2015-01-26 23:00:00+01:00,457.0,1.0,1123.0,2762.0,7105.0,123.0,214.0,6418.0,31608.0
2015-01-27 00:00:00+01:00,451.0,235.0,1054.0,1095.0,7105.0,117.0,212.0,6472.0,28656.0
2015-01-27 01:00:00+01:00,455.0,734.0,914.0,680.0,7104.0,116.0,210.0,6563.0,26315.0
2015-01-27 02:00:00+01:00,451.0,1255.0,891.0,573.0,7106.0,111.0,206.0,6574.0,24984.0
2015-01-27 03:00:00+01:00,453.0,1738.0,889.0,471.0,7101.0,95.0,210.0,6726.0,24506.0
2015-01-27 04:00:00+01:00,449.0,2096.0,880.0,496.0,7098.0,95.0,211.0,7073.0,24470.0
2015-01-27 05:00:00+01:00,448.0,2247.0,887.0,601.0,7098.0,95.0,217.0,7330.0,25118.0
2015-01-27 06:00:00+01:00,450.0,992.0,886.0,811.0,7104.0,95.0,215.0,7539.0,27748.0
2015-01-27 07:00:00+01:00,452.0,122.0,1027.0,2236.0,7104.0,99.0,217.0,7576.0,32686.0
2015-01-27 08:00:00+01:00,457.0,7.0,1195.0,3923.0,7105.0,151.0,216.0,7589.0,35981.0
2015-01-27 09:00:00+01:00,460.0,55.0,1128.0,4486.0,7107.0,868.0,219.0,7568.0,37036.0
2015-01-27 10:00:00+01:00,464.0,34.0,1101.0,4712.0,7105.0,1996.0,215.0,7487.0,37421.0
2015-01-27 11:00:00+01:00,465.0,0.0,1097.0,3900.0,7106.0,3044.0,217.0,7489.0,37040.0
2015-01-27 12:00:00+01:00,465.0,0.0,1071.0,3184.0,7106.0,3603.0,216.0,7830.0,36320.0
2015-01-27 13:00:00+01:00,468.0,0.0,1065.0,2673.0,7104.0,3698.0,211.0,8391.0,36104.0
2015-01-27 14:00:00+01:00,469.0,18.0,1049.0,1448.0,7104.0,3694.0,214.0,8979.0,34932.0
2015-01-27 15:00:00+01:00,469.0,343.0,1049.0,1414.0,7103.0,3527.0,213.0,9394.0,34498.0
2015-01-27 16:00:00+01:00,475.0,621.0,1036.0,1611.0,7103.0,3017.0,212.0,9476.0,34266.0
2015-01-27 17:00:00+01:00,477.0,483.0,1031.0,2155.0,7102.0,1922.0,214.0,9634.0,34499.0
2015-01-27 18:00:00+01:00,474.0,54.0,1053.0,3073.0,7099.0,665.0,215.0,9596.0,36045.0
2015-01-27 19:00:00+01:00,,54.1,1053.1,3073.1,7099.1,665.1,215.1,9596.1,38335.0
2015-01-27 20:00:00+01:00,466.0,0.0,1053.2,4695.0,7103.0,142.0,215.0,9844.0,38718.0
2015-01-27 21:00:00+01:00,468.0,0.0,1059.0,4106.0,7103.0,130.0,217.0,9936.0,37819.0
2015-01-27 22:00:00+01:00,452.0,0.0,1043.0,2553.0,7104.0,131.0,218.0,10069.0,35153.0
2015-01-27 23:00:00+01:00,451.0,86.0,945.0,1271.0,7101.0,131.0,215.0,9877.0,31746.0
2015-01-28 00:00:00+01:00,447.0,667.0,890.0,1125.0,7101.0,131.0,212.0,9624.0,29096.0
2015-01-28 01:00:00+01:00,448.0,1575.0,874.0,933.0,7103.0,113.0,199.0,9127.0,26815.0
2015-01-28 02:00:00+01:00,449.0,2164.0,844.0,618.0,7102.0,93.0,208.0,8628.0,25396.0
2015-01-28 03:00:00+01:00,447.0,2674.0,832.0,531.0,7097.0,93.0,213.0,8232.0,24739.0
2015-01-28 04:00:00+01:00,448.0,2883.0,838.0,794.0,7097.0,93.0,204.0,7581.0,24587.0
2015-01-28 05:00:00+01:00,446.0,1758.0,851.0,715.0,7099.0,93.0,196.0,6979.0,25236.0
2015-01-28 06:00:00+01:00,457.0,823.0,856.0,1114.0,7100.0,83.0,206.0,6677.0,27861.0
2015-01-28 07:00:00+01:00,460.0,45.0,906.0,2793.0,7103.0,84.0,213.0,6623.0,32646.0
2015-01-28 08:00:00+01:00,465.0,0.0,977.0,4251.0,7102.0,134.0,216.0,6595.0,35927.0
2015-01-28 09:00:00+01:00,467.0,0.0,1025.0,4721.0,7101.0,973.0,221.0,6506.0,36959.0
2015-01-28 10:00:00+01:00,467.0,0.0,1041.0,4474.0,7100.0,2198.0,221.0,6301.0,37228.0
2015-01-28 11:00:00+01:00,474.0,0.0,1053.0,4041.0,7099.0,3396.0,220.0,6263.0,36794.0
2015-01-28 12:00:00+01:00,487.0,33.0,1056.0,3452.0,7097.0,3934.0,213.0,6404.0,36039.0
2015-01-28 13:00:00+01:00,,33.1,1056.1,3452.1,7097.1,3934.1,213.1,6404.1,36039.1
2015-01-28 14:00:00+01:00,498.0,3.0,1047.0,1775.0,7097.0,4079.0,210.0,7452.0,34343.0
2015-01-28 15:00:00+01:00,475.0,118.0,1040.0,1473.0,7094.0,3940.0,209.0,8033.0,33886.0
2015-01-28 16:00:00+01:00,467.0,136.0,1006.0,1482.0,7095.0,3397.0,207.0,7976.0,33621.0
2015-01-28 17:00:00+01:00,496.0,186.0,997.0,2285.0,7095.0,2102.0,205.0,7725.0,33837.0
2015-01-28 18:00:00+01:00,495.0,50.0,1045.0,3613.0,7093.0,738.0,205.0,7600.0,35740.0
2015-01-28 19:00:00+01:00,499.0,0.0,1039.0,4633.0,7094.0,313.0,215.0,8194.0,37937.0
2015-01-28 20:00:00+01:00,498.0,0.0,1031.0,4674.0,7094.0,197.0,221.0,8152.0,38240.0
2015-01-28 21:00:00+01:00,501.0,1.0,1014.0,4398.0,7095.0,131.0,218.0,8056.0,37183.0
2015-01-28 22:00:00+01:00,496.0,0.0,997.0,3420.0,7097.0,113.0,216.0,7963.0,34487.0
2015-01-28 23:00:00+01:00,492.0,58.0,980.0,2207.0,7097.0,112.0,208.0,8125.0,31304.0
2015-01-29 00:00:00+01:00,490.0,369.0,927.0,1898.0,7099.0,103.0,211.0,7970.0,28577.0
2015-01-29 01:00:00+01:00,488.0,598.0,906.0,1281.0,7097.0,91.0,210.0,8366.0,26313.0
2015-01-29 02:00:00+01:00,490.0,1175.0,900.0,867.0,7097.0,91.0,212.0,8817.0,25016.0
2015-01-29 03:00:00+01:00,489.0,1580.0,902.0,924.0,7096.0,83.0,215.0,8836.0,24408.0
2015-01-29 04:00:00+01:00,490.0,1909.0,889.0,702.0,7097.0,75.0,213.0,9411.0,24295.0
2015-01-29 05:00:00+01:00,492.0,2159.0,897.0,718.0,7098.0,75.0,216.0,10338.0,24870.0
2015-01-29 06:00:00+01:00,487.0,1502.0,937.0,1114.0,7098.0,75.0,213.0,10961.0,27423.0
2015-01-29 07:00:00+01:00,492.0,500.0,969.0,2521.0,7096.0,75.0,211.0,11446.0,32153.0
2015-01-29 08:00:00+01:00,496.0,344.0,1024.0,4107.0,7096.0,114.0,205.0,11930.0,35154.0
2015-01-29 09:00:00+01:00,498.0,290.0,1072.0,4340.0,7097.0,709.0,202.0,12102.0,36073.0
2015-01-29 10:00:00+01:00,499.0,283.0,1112.0,3982.0,7097.0,1622.0,201.0,12907.0,36481.0
2015-01-29 11:00:00+01:00,501.0,637.0,1118.0,3537.0,7096.0,2214.0,210.0,13761.0,36216.0
2015-01-29 12:00:00+01:00,489.0,775.0,1101.0,2734.0,7096.0,2537.0,209.0,14734.0,35852.0
2015-01-29 13:00:00+01:00,486.0,781.0,1063.0,1703.0,7093.0,2463.0,204.0,15841.0,35873.0
2015-01-29 14:00:00+01:00,490.0,1077.0,1044.0,1188.0,7096.0,2163.0,207.0,16603.0,34750.0
2015-01-29 15:00:00+01:00,488.0,1258.0,1079.0,1455.0,7095.0,1615.0,205.0,16931.0,34345.0
2015-01-29 16:00:00+01:00,490.0,881.0,1059.0,1401.0,7093.0,949.0,201.0,17256.0,34270.0
2015-01-29 17:00:00+01:00,488.0,544.0,1124.0,1329.0,7093.0,372.0,207.0,17287.0,34695.0
2015-01-29 18:00:00+01:00,490.0,390.0,1178.0,2382.0,7094.0,108.0,207.0,17344.0,36210.0
2015-01-29 19:00:00+01:00,489.0,1.0,1193.0,3176.0,7093.0,98.0,199.0,17436.0,38037.0
2015-01-29 20:00:00+01:00,478.0,1.0,1222.0,3077.0,7093.0,95.0,197.0,17125.0,38090.0
2015-01-29 21:00:00+01:00,472.0,1.0,1200.0,3018.0,7092.0,71.0,205.0,17007.0,37247.0
2015-01-29 22:00:00+01:00,458.0,4.0,1191.0,2537.0,7092.0,55.0,207.0,16882.0,34593.0
2015-01-29 23:00:00+01:00,430.0,671.0,1156.0,1639.0,7092.0,55.0,205.0,16936.0,31448.0
2015-01-30 00:00:00+01:00,419.0,2231.0,1119.0,1736.0,7093.0,55.0,201.0,16909.0,28858.0
2015-01-30 01:00:00+01:00,416.0,3149.0,1150.0,1594.0,7093.0,55.0,200.0,16583.0,26636.0
2015-01-30 02:00:00+01:00,408.0,3448.0,1157.0,1393.0,7096.0,55.0,185.0,15697.0,25401.0
2015-01-30 03:00:00+01:00,388.0,3573.0,1133.0,1258.0,7098.0,55.0,180.0,14890.0,24727.0
2015-01-30 04:00:00+01:00,390.0,3542.0,1140.0,1403.0,7098.0,55.0,179.0,14263.0,24566.0
2015-01-30 05:00:00+01:00,394.0,3437.0,1140.0,1328.0,7098.0,55.0,177.0,14584.0,24991.0
2015-01-30 06:00:00+01:00,406.0,2849.0,1176.0,1691.0,7098.0,55.0,183.0,15387.0,27327.0
2015-01-30 07:00:00+01:00,419.0,877.0,1208.0,2149.0,7097.0,56.0,192.0,15658.0,31748.0
2015-01-30 08:00:00+01:00,447.0,22.0,1287.0,3146.0,7098.0,62.0,198.0,15679.0,34549.0
2015-01-30 09:00:00+01:00,454.0,467.0,1320.0,3432.0,7101.0,288.0,196.0,15716.0,35625.0
2015-01-30 10:00:00+01:00,460.0,872.0,1335.0,3674.0,7099.0,783.0,202.0,15628.0,36120.0
2015-01-30 11:00:00+01:00,470.0,736.0,1323.0,3521.0,7097.0,1180.0,199.0,15436.0,36200.0
2015-01-30 12:00:00+01:00,465.0,145.0,1294.0,3903.0,7097.0,1336.0,194.0,15313.0,35845.0
2015-01-30 13:00:00+01:00,482.0,68.0,1295.0,4258.0,7096.0,1202.0,199.0,15490.0,35785.0
2015-01-30 14:00:00+01:00,483.0,68.0,1311.0,3994.0,7096.0,1078.0,207.0,15388.0,34533.0
2015-01-30 15:00:00+01:00,484.0,68.0,1286.0,4018.0,7096.0,906.0,208.0,15150.0,33900.0
2015-01-30 16:00:00+01:00,490.0,68.0,1314.0,3958.0,7097.0,613.0,196.0,14815.0,33609.0
2015-01-30 17:00:00+01:00,489.0,68.0,1317.0,4214.0,7097.0,266.0,195.0,14512.0,33987.0
2015-01-30 18:00:00+01:00,491.0,68.0,1336.0,5091.0,7099.0,128.0,193.0,14243.0,35326.0
2015-01-30 19:00:00+01:00,495.0,68.0,1385.0,5920.0,7101.0,130.0,192.0,14103.0,36795.0
2015-01-30 20:00:00+01:00,484.0,17.0,1393.0,5961.0,7101.0,32.0,189.0,13366.0,36331.0
2015-01-30 21:00:00+01:00,481.0,19.0,1371.0,6848.0,7100.0,17.0,190.0,12801.0,35407.0
2015-01-30 22:00:00+01:00,465.0,65.0,1258.0,5738.0,7100.0,50.0,198.0,13046.0,33421.0
2015-01-30 23:00:00+01:00,416.0,163.0,1226.0,4731.0,7098.0,26.0,202.0,13097.0,30783.0
2015-01-31 00:00:00+01:00,403.0,493.0,1185.0,4940.0,7098.0,23.0,201.0,13036.0,28724.0
2015-01-31 01:00:00+01:00,401.0,1456.0,1187.0,4783.0,7098.0,121.0,200.0,12413.0,26851.0
2015-01-31 02:00:00+01:00,398.0,1634.0,1181.0,3791.0,7098.0,121.0,199.0,11631.0,25022.0
2015-01-31 03:00:00+01:00,400.0,1733.0,1169.0,2840.0,7097.0,121.0,201.0,11544.0,24140.0
2015-01-31 04:00:00+01:00,402.0,2283.0,1154.0,3057.0,7099.0,121.0,201.0,11179.0,23748.0
2015-01-31 05:00:00+01:00,400.0,2599.0,1157.0,2552.0,7100.0,121.0,200.0,11530.0,23734.0
2015-01-31 06:00:00+01:00,387.0,3215.0,1170.0,2662.0,7101.0,120.0,200.0,12282.0,24183.0
2015-01-31 07:00:00+01:00,372.0,2032.0,1205.0,3005.0,7103.0,44.0,190.0,12564.0,25325.0
2015-01-31 08:00:00+01:00,368.0,1003.0,1230.0,2797.0,7104.0,37.0,181.0,13358.0,26867.0
2015-01-31 09:00:00+01:00,382.0,661.0,1264.0,3563.0,7102.0,468.0,167.0,13455.0,29396.0
2015-01-31 10:00:00+01:00,397.0,157.0,1303.0,4476.0,7101.0,1303.0,182.0,13774.0,31862.0
2015-01-31 11:00:00+01:00,407.0,136.0,1326.0,3980.0,7102.0,1850.0,185.0,14414.0,32130.0
2015-01-31 12:00:00+01:00,405.0,340.0,1327.0,3110.0,7102.0,2419.0,185.0,15115.0,31592.0
2015-01-31 13:00:00+01:00,394.0,590.0,1311.0,3209.0,7104.0,2551.0,186.0,15451.0,31584.0
2015-01-31 14:00:00+01:00,386.0,834.0,1309.0,3732.0,7104.0,2434.0,182.0,15190.0,30788.0
2015-01-31 15:00:00+01:00,388.0,887.0,1304.0,3600.0,7103.0,2144.0,170.0,14410.0,29436.0
2015-01-31 16:00:00+01:00,387.0,816.0,1261.0,3392.0,7102.0,1805.0,173.0,13917.0,28691.0
2015-01-31 17:00:00+01:00,387.0,915.0,1247.0,3070.0,7101.0,1213.0,172.0,14531.0,28705.0
2015-01-31 18:00:00+01:00,382.0,624.0,1342.0,3985.0,7102.0,417.0,172.0,14644.0,30555.0
2015-01-31 19:00:00+01:00,373.0,227.0,1400.0,5535.0,7103.0,125.0,182.0,14280.0,32787.0
2015-01-31 20:00:00+01:00,369.0,228.0,1414.0,5913.0,7104.0,121.0,183.0,14069.0,33309.0
2015-01-31 21:00:00+01:00,369.0,227.0,1412.0,5582.0,7105.0,100.0,187.0,13581.0,32984.0
2015-01-31 22:00:00+01:00,365.0,227.0,1391.0,5500.0,7104.0,82.0,186.0,13380.0,31484.0
2015-01-31 23:00:00+01:00,366.0,429.0,1324.0,4652.0,7106.0,54.0,185.0,13449.0,29537.0
2015-02-01 00:00:00+01:00,433.0,498.0,1002.0,2408.0,7099.0,48.0,210.0,3360.0,24298.0
2015-02-01 01:00:00+01:00,445.0,1085.0,949.0,1204.0,7098.0,49.0,198.0,3088.0,21881.0
2015-02-01 02:00:00+01:00,441.0,1693.0,936.0,743.0,7099.0,48.0,194.0,3014.0,20495.0
2015-02-01 03:00:00+01:00,440.0,1934.0,930.0,636.0,7098.0,48.0,202.0,2821.0,19730.0
2015-02-01 04:00:00+01:00,432.0,1947.0,921.0,505.0,7100.0,47.0,209.0,2928.0,19500.0
2015-02-01 05:00:00+01:00,443.0,1898.0,928.0,545.0,7100.0,47.0,211.0,3119.0,20113.0
2015-02-01 06:00:00+01:00,435.0,1635.0,936.0,908.0,7101.0,47.0,210.0,3157.0,22153.0
2015-02-01 07:00:00+01:00,449.0,480.0,980.0,1174.0,7101.0,48.0,208.0,3289.0,22153.1
2015-02-01 08:00:00+01:00,453.0,0.0,1031.0,3229.0,7099.0,73.0,207.0,3102.0,22153.2
2015-02-01 09:00:00+01:00,452.0,0.0,1083.0,4574.0,7097.0,809.0,204.0,2838.0,22153.3
2015-02-01 10:00:00+01:00,460.0,0.0,1179.0,5066.0,7098.0,1981.0,204.0,2272.0,32383.0
2015-02-01 11:00:00+01:00,450.0,0.0,1124.0,5357.0,7097.0,3082.0,205.0,1795.0,32358.0
2015-02-01 12:00:00+01:00,405.0,0.0,1119.0,4416.0,7095.0,3817.0,200.0,1413.0,32358.1
2015-02-01 13:00:00+01:00,402.0,0.0,1171.0,4475.0,7096.0,3836.0,193.0,1347.0,32358.2
2015-02-01 14:00:00+01:00,400.0,0.0,1216.0,4412.0,7098.0,3701.0,199.0,1345.0,32358.3
2015-02-01 15:00:00+01:00,393.0,0.0,1204.0,3403.0,7097.0,3475.0,204.0,1487.0,32358.4
2015-02-01 16:00:00+01:00,413.0,0.0,1193.0,3333.0,7097.0,2742.0,203.0,1648.0,32358.5
2015-02-01 17:00:00+01:00,465.0,0.0,1214.0,4684.0,7096.0,1281.0,207.0,1857.0,32358.6
2015-02-01 18:00:00+01:00,482.0,0.0,1299.0,6187.0,7095.0,328.0,208.0,1864.0,32358.7
2015-02-01 19:00:00+01:00,474.0,0.0,1313.0,6895.0,7096.0,161.0,207.0,1813.0,32358.8
